Kode URL;Unit Kerja;Ruang;No;Nibar;Nomor Register;Kode Barang;Nama Barang;Spesifikasi Nama Barang;Merk/Type;Tahun Perolehan;Jumlah;Satuan;Ket.
R._Rapat_PJS_BL;BALAI PSTW UNIT BUDILUHUR;R. Rapat PJS BL;27;94028;389;01.03.02.05.02.01.003;Kursi Besi/Metal;;Kursi besi (78);2000;1;Buah;PSTW Budhi Luhur
R._Rapat_PJS_BL;BALAI PSTW UNIT BUDILUHUR;R. Rapat PJS BL;4;94031;392;01.03.02.05.02.01.003;Kursi Besi/Metal;;Kursi besi (78);2000;1;Buah;PSTW Budhi Luhur
R._Rapat_PJS_BL;BALAI PSTW UNIT BUDILUHUR;R. Rapat PJS BL;5;94032;393;01.03.02.05.02.01.003;Kursi Besi/Metal;;Kursi besi (78);2000;1;Buah;PSTW Budhi Luhur
R._Rapat_PJS_BL;BALAI PSTW UNIT BUDILUHUR;R. Rapat PJS BL;6;94039;400;01.03.02.05.02.01.003;Kursi Besi/Metal;;Kursi besi (78);2000;1;Buah;PSTW Budhi Luhur
R._Rapat_PJS_BL;BALAI PSTW UNIT BUDILUHUR;R. Rapat PJS BL;30;95807;2;01.03.02.06.01.01.098;Proyektor + Attachment;;;2015;1;Unit;Proyektor
R._Rapat_PJS_BL;BALAI PSTW UNIT BUDILUHUR;R. Rapat PJS BL;31;95836;2;01.03.02.06.01.02.108;Layar Film/Projector;;;2015;1;Unit;layar film
R._Seksi_PJS_AB;BALAI PSTW UNIT BUDILUHUR;R. Seksi PJS AB;50;220002677;2;01.03.02.05.02.06.038;Dispenser;Dispenser - plastik/besi;miyako;2022;1;Unit;pembelian dispenser
R._Seksi_PJS_AB;BALAI PSTW UNIT BUDILUHUR;R. Seksi PJS AB;48;220002692;1;01.03.02.05.02.04.006;Kipas Angin;;cosmos;2022;1;Buah;pembeliian kipas angin
R._Seksi_PJS_AB;BALAI PSTW UNIT BUDILUHUR;R. Seksi PJS AB;46;220221460;1;01.03.02.05.02.04.001;Lemari Es;Almari Es - plastik/besi;;2022;1;Unit;
R._Seksi_PJS_AB;BALAI PSTW UNIT BUDILUHUR;R. Seksi PJS AB;3;93490;4;01.03.02.05.01.04.005;Filing Cabinet Besi;;filling (20);2000;1;Buah;PSTW Abiyoso
R._Seksi_PJS_AB;BALAI PSTW UNIT BUDILUHUR;R. Seksi PJS AB;1;93492;6;01.03.02.05.01.04.005;Filing Cabinet Besi;;filling (20);2000;1;Buah;PSTW Abiyoso
R._Seksi_PJS_AB;BALAI PSTW UNIT BUDILUHUR;R. Seksi PJS AB;2;93493;7;01.03.02.05.01.04.005;Filing Cabinet Besi;;filling (20);2000;1;Buah;PSTW Abiyoso
R._Seksi_PJS_AB;BALAI PSTW UNIT BUDILUHUR;R. Seksi PJS AB;4;93521;4;01.03.02.05.01.05.005;White Board;;papan data 35;2000;1;Buah;PSTW Abiyoso
R._Seksi_PJS_AB;BALAI PSTW UNIT BUDILUHUR;R. Seksi PJS AB;5;93529;1;01.03.02.05.02.01.002;Meja Kerja Kayu;;meja kayu (67);1982;1;Buah;PSTW Abiyoso
R._Seksi_PJS_AB;BALAI PSTW UNIT BUDILUHUR;R. Seksi PJS AB;7;93535;1;01.03.02.05.02.01.002;Meja Kerja Kayu;;meja kayu(68);1994;1;Buah;PSTW Abiyoso
R._Seksi_PJS_AB;BALAI PSTW UNIT BUDILUHUR;R. Seksi PJS AB;8;93536;2;01.03.02.05.02.01.002;Meja Kerja Kayu;;meja kayu(68);1994;1;Buah;PSTW Abiyoso
R._Seksi_PJS_AB;BALAI PSTW UNIT BUDILUHUR;R. Seksi PJS AB;6;93537;3;01.03.02.05.02.01.002;Meja Kerja Kayu;;meja kayu(68);1994;1;Buah;PSTW Abiyoso
R._Seksi_PJS_AB;BALAI PSTW UNIT BUDILUHUR;R. Seksi PJS AB;13;93552;3;01.03.02.05.02.01.002;Meja Kerja Kayu;;meja kayu (65);1999;1;Buah;PSTW Budhi Luhur
R._Seksi_PJS_AB;BALAI PSTW UNIT BUDILUHUR;R. Seksi PJS AB;12;93553;4;01.03.02.05.02.01.002;Meja Kerja Kayu;;meja kayu (65);1999;1;Buah;PSTW Budhi Luhur
R._Seksi_PJS_AB;BALAI PSTW UNIT BUDILUHUR;R. Seksi PJS AB;11;93554;5;01.03.02.05.02.01.002;Meja Kerja Kayu;;meja kayu (65);1999;1;Buah;PSTW Budhi Luhur
R._Seksi_PJS_AB;BALAI PSTW UNIT BUDILUHUR;R. Seksi PJS AB;10;93555;6;01.03.02.05.02.01.002;Meja Kerja Kayu;;meja kayu (65);1999;1;Buah;PSTW Budhi Luhur
R._Seksi_PJS_AB;BALAI PSTW UNIT BUDILUHUR;R. Seksi PJS AB;9;93556;7;01.03.02.05.02.01.002;Meja Kerja Kayu;;meja kayu (65);1999;1;Buah;PSTW Budhi Luhur
R._Seksi_PJS_AB;BALAI PSTW UNIT BUDILUHUR;R. Seksi PJS AB;15;93557;8;01.03.02.05.02.01.002;Meja Kerja Kayu;;meja kayu (65);1999;1;Buah;PSTW Budhi Luhur
R._Seksi_PJS_AB;BALAI PSTW UNIT BUDILUHUR;R. Seksi PJS AB;14;93558;9;01.03.02.05.02.01.002;Meja Kerja Kayu;;meja kayu (65);1999;1;Buah;PSTW Budhi Luhur
R._Seksi_PJS_AB;BALAI PSTW UNIT BUDILUHUR;R. Seksi PJS AB;23;93590;5;01.03.02.05.02.01.003;Kursi Besi/Metal;;kursi besi tumpuk(79);1994;1;Buah;PSTW Abiyoso
R._Seksi_PJS_AB;BALAI PSTW UNIT BUDILUHUR;R. Seksi PJS AB;25;93591;6;01.03.02.05.02.01.003;Kursi Besi/Metal;;kursi besi tumpuk(79);1994;1;Buah;PSTW Abiyoso
R._Seksi_PJS_AB;BALAI PSTW UNIT BUDILUHUR;R. Seksi PJS AB;18;93592;7;01.03.02.05.02.01.003;Kursi Besi/Metal;;kursi besi tumpuk(79);1994;1;Buah;PSTW Abiyoso
R._Seksi_PJS_AB;BALAI PSTW UNIT BUDILUHUR;R. Seksi PJS AB;24;93593;8;01.03.02.05.02.01.003;Kursi Besi/Metal;;kursi besi tumpuk(79);1994;1;Buah;PSTW Abiyoso
R._Seksi_PJS_AB;BALAI PSTW UNIT BUDILUHUR;R. Seksi PJS AB;21;93594;9;01.03.02.05.02.01.003;Kursi Besi/Metal;;kursi besi tumpuk(79);1994;1;Buah;PSTW Abiyoso
R._Seksi_PJS_AB;BALAI PSTW UNIT BUDILUHUR;R. Seksi PJS AB;17;93597;12;01.03.02.05.02.01.003;Kursi Besi/Metal;;kursi besi tumpuk(79);1994;1;Buah;PSTW Abiyoso
R._Seksi_PJS_AB;BALAI PSTW UNIT BUDILUHUR;R. Seksi PJS AB;20;93599;14;01.03.02.05.02.01.003;Kursi Besi/Metal;;kursi besi tumpuk(79);1994;1;Buah;PSTW Abiyoso
R._Seksi_PJS_AB;BALAI PSTW UNIT BUDILUHUR;R. Seksi PJS AB;16;93600;15;01.03.02.05.02.01.003;Kursi Besi/Metal;;kursi besi tumpuk(79);1994;1;Buah;PSTW Abiyoso
R._Seksi_PJS_AB;BALAI PSTW UNIT BUDILUHUR;R. Seksi PJS AB;19;93610;25;01.03.02.05.02.01.003;Kursi Besi/Metal;;kursi besi tumpuk(79);1994;1;Buah;PSTW Abiyoso
R._Seksi_PJS_AB;BALAI PSTW UNIT BUDILUHUR;R. Seksi PJS AB;22;93611;26;01.03.02.05.02.01.003;Kursi Besi/Metal;;kursi besi tumpuk(79);1994;1;Buah;PSTW Abiyoso
R._Seksi_PJS_AB;BALAI PSTW UNIT BUDILUHUR;R. Seksi PJS AB;26;93956;317;01.03.02.05.02.01.003;Kursi Besi/Metal;;Kursi besi (78);2000;1;Buah;PSTW Budhi Luhur
R._Seksi_PJS_AB;BALAI PSTW UNIT BUDILUHUR;R. Seksi PJS AB;27;94844;6;01.03.02.05.02.01.024;Meja 1/2 Biro;;meja 1/2 biro(119);2000;1;Buah;PSTW Abiyoso
R._Seksi_PJS_AB;BALAI PSTW UNIT BUDILUHUR;R. Seksi PJS AB;29;94845;7;01.03.02.05.02.01.024;Meja 1/2 Biro;;meja 1/2 biro(119);2000;1;Buah;PSTW Abiyoso
R._Seksi_PJS_AB;BALAI PSTW UNIT BUDILUHUR;R. Seksi PJS AB;30;94846;8;01.03.02.05.02.01.024;Meja 1/2 Biro;;meja 1/2 biro(119);2000;1;Buah;PSTW Abiyoso
R._Seksi_PJS_AB;BALAI PSTW UNIT BUDILUHUR;R. Seksi PJS AB;32;94853;15;01.03.02.05.02.01.024;Meja 1/2 Biro;;meja 1/2 biro(119);2000;1;Buah;PSTW Abiyoso
R._Seksi_PJS_AB;BALAI PSTW UNIT BUDILUHUR;R. Seksi PJS AB;28;94854;16;01.03.02.05.02.01.024;Meja 1/2 Biro;;meja 1/2 biro(119);2000;1;Buah;PSTW Abiyoso
R._Seksi_PJS_AB;BALAI PSTW UNIT BUDILUHUR;R. Seksi PJS AB;33;94855;17;01.03.02.05.02.01.024;Meja 1/2 Biro;;meja 1/2 biro(119);2000;1;Buah;PSTW Abiyoso
R._Seksi_PJS_AB;BALAI PSTW UNIT BUDILUHUR;R. Seksi PJS AB;31;94856;18;01.03.02.05.02.01.024;Meja 1/2 Biro;;meja 1/2 biro(119);2000;1;Buah;PSTW Abiyoso
R._Seksi_PJS_AB;BALAI PSTW UNIT BUDILUHUR;R. Seksi PJS AB;35;94925;1;01.03.02.05.02.01.055;Lemari Kayu;;lemari arsip (51);2000;1;Buah;PSTW Abiyoso
R._Seksi_PJS_AB;BALAI PSTW UNIT BUDILUHUR;R. Seksi PJS AB;34;94929;5;01.03.02.05.02.01.055;Lemari Kayu;;lemari arsip (51);2000;1;Buah;PSTW Abiyoso
R._Seksi_PJS_AB;BALAI PSTW UNIT BUDILUHUR;R. Seksi PJS AB;36;95162;15;01.03.02.05.02.01.071;Lemari Pakaian;;solid wood (153);2006;1;Buah;PSTW Budhi LUhur
R._Seksi_PJS_AB;BALAI PSTW UNIT BUDILUHUR;R. Seksi PJS AB;44;95178;10;01.03.02.05.02.01.078;Gordyn;;;2014;1;Meter;PSTW Budhi Luhur
R._Seksi_PJS_AB;BALAI PSTW UNIT BUDILUHUR;R. Seksi PJS AB;43;95179;11;01.03.02.05.02.01.078;Gordyn;;;2014;1;Meter;PSTW Budhi Luhur
R._Seksi_PJS_AB;BALAI PSTW UNIT BUDILUHUR;R. Seksi PJS AB;42;95180;12;01.03.02.05.02.01.078;Gordyn;;;2014;1;Meter;PSTW Budhi Luhur
R._Seksi_PJS_AB;BALAI PSTW UNIT BUDILUHUR;R. Seksi PJS AB;41;95181;13;01.03.02.05.02.01.078;Gordyn;;;2014;1;Meter;PSTW Budhi Luhur
R._Seksi_PJS_AB;BALAI PSTW UNIT BUDILUHUR;R. Seksi PJS AB;40;95191;23;01.03.02.05.02.01.078;Gordyn;;;2014;1;Meter;PSTW Budhi Luhur
R._Seksi_PJS_AB;BALAI PSTW UNIT BUDILUHUR;R. Seksi PJS AB;37;95192;24;01.03.02.05.02.01.078;Gordyn;;;2014;1;Meter;PSTW Budhi Luhur
R._Seksi_PJS_AB;BALAI PSTW UNIT BUDILUHUR;R. Seksi PJS AB;39;95195;27;01.03.02.05.02.01.078;Gordyn;;;2014;1;Meter;PSTW Budhi Luhur
R._Seksi_PJS_AB;BALAI PSTW UNIT BUDILUHUR;R. Seksi PJS AB;38;95197;29;01.03.02.05.02.01.078;Gordyn;;;2014;1;Meter;PSTW Budhi Luhur
R._Seksi_PJS_AB;BALAI PSTW UNIT BUDILUHUR;R. Seksi PJS AB;45;95502;1;01.03.02.05.02.02.003;Jam Elektronik;;jam dinding(132);2009;1;Buah;PSTW Abiyoso PSTW Budhi Luhur
R._Seksi_PJS_AB;BALAI PSTW UNIT BUDILUHUR;R. Seksi PJS AB;47;95555;2;01.03.02.05.02.04.006;Kipas Angin;;kipas gantung(151);2007;1;Buah;PSTW Abiyoso 
R._Seksi_PJS_AB;BALAI PSTW UNIT BUDILUHUR;R. Seksi PJS AB;49;95686;1;01.03.02.05.02.06.008;Sound System  (Alat Rumah Tangga Lainnya /Home Use );;TOA;2020;1;Unit;Pengadaan sound system
R._Seksi_PJS_AB;BALAI PSTW UNIT BUDILUHUR;R. Seksi PJS AB;51;95838;1;01.03.02.06.02.01.003;Pesawat Telephone;;pesawat telepon(290);1995;1;Buah;PSTW Budhi Luhur
R._TU_AB;BALAI PSTW UNIT BUDILUHUR;R. TU AB;24;210347146;1;01.03.02.05.02.02.001;Jam Mekanis;Jam dinding - Plastik dan kaca;;2021;1;Buah;Belanja barang dan jasa
R._TU_AB;BALAI PSTW UNIT BUDILUHUR;R. TU AB;5;220002670;1;01.03.02.05.01.04.005;Filing Cabinet Besi;Filling Cabinet - besi;;2022;1;Unit;pembelian filling cabinet
R._TU_AB;BALAI PSTW UNIT BUDILUHUR;R. TU AB;32;220002676;1;01.03.02.05.02.06.038;Dispenser;Dispenser - plastik/besi;miyako;2022;1;Unit;pembelian dispenser
R._TU_AB;BALAI PSTW UNIT BUDILUHUR;R. TU AB;29;40242417757;1;01.03.02.05.02.04.006;Kipas Angin;Kipas Angin - besi/plat;"REGENCY, FL-36 STAND";2024;1;Buah;Pengadaan Kipas Angin
R._TU_AB;BALAI PSTW UNIT BUDILUHUR;R. TU AB;28;40242417758;2;01.03.02.05.02.04.006;Kipas Angin;Kipas Angin - besi/plat;"REGENCY, FL-36 STAND";2024;1;Buah;Pengadaan Kipas Angin
R._TU_AB;BALAI PSTW UNIT BUDILUHUR;R. TU AB;27;40242417759;3;01.03.02.05.02.04.006;Kipas Angin;Kipas Angin - besi/plat;"REGENCY, FL-36 STAND";2024;1;Buah;Pengadaan Kipas Angin
R._TU_AB;BALAI PSTW UNIT BUDILUHUR;R. TU AB;26;40242417760;4;01.03.02.05.02.04.006;Kipas Angin;Kipas Angin - besi/plat;"REGENCY, FL-36 STAND";2024;1;Buah;Pengadaan Kipas Angin
R._TU_AB;BALAI PSTW UNIT BUDILUHUR;R. TU AB;35;93420;1;01.03.02.10.01.02.003;Note Book;;tosiba(274);2012;1;Unit;PSTW Abiyoso dan PSTW Budhi Luhur
R._TU_AB;BALAI PSTW UNIT BUDILUHUR;R. TU AB;36;93442;2;01.03.02.10.02.03.003;Printer (Peralatan Personal Komputer);;printer dotmetrik(276);2012;1;Unit;PSTW Abiyoso dan PSTW Budhi Luhur
R._TU_AB;BALAI PSTW UNIT BUDILUHUR;R. TU AB;37;93449;1;01.03.02.10.02.03.003;Printer (Peralatan Personal Komputer);;Canon/pixma ;2019;1;Unit;pengadaan printer 
R._TU_AB;BALAI PSTW UNIT BUDILUHUR;R. TU AB;1;93469;1;01.03.02.05.01.04.001;Lemari Besi/Metal;;brother;2019;1;Unit;pengadaan lemari bpstw
R._TU_AB;BALAI PSTW UNIT BUDILUHUR;R. TU AB;4;93487;1;01.03.02.05.01.04.005;Filing Cabinet Besi;;filling (20);2000;1;Buah;PSTW Abiyoso
R._TU_AB;BALAI PSTW UNIT BUDILUHUR;R. TU AB;2;93488;2;01.03.02.05.01.04.005;Filing Cabinet Besi;;filling (20);2000;1;Buah;PSTW Abiyoso
R._TU_AB;BALAI PSTW UNIT BUDILUHUR;R. TU AB;3;93489;3;01.03.02.05.01.04.005;Filing Cabinet Besi;;filling (20);2000;1;Buah;PSTW Abiyoso
R._TU_AB;BALAI PSTW UNIT BUDILUHUR;R. TU AB;6;93586;1;01.03.02.05.02.01.003;Kursi Besi/Metal;;kursi besi tumpuk(79);1994;1;Buah;PSTW Abiyoso
R._TU_AB;BALAI PSTW UNIT BUDILUHUR;R. TU AB;11;94839;1;01.03.02.05.02.01.024;Meja 1/2 Biro;;meja 1/2 biro(119);2000;1;Buah;PSTW Abiyoso
R._TU_AB;BALAI PSTW UNIT BUDILUHUR;R. TU AB;10;94841;3;01.03.02.05.02.01.024;Meja 1/2 Biro;;meja 1/2 biro(119);2000;1;Buah;PSTW Abiyoso
R._TU_AB;BALAI PSTW UNIT BUDILUHUR;R. TU AB;7;94842;4;01.03.02.05.02.01.024;Meja 1/2 Biro;;meja 1/2 biro(119);2000;1;Buah;PSTW Abiyoso
R._TU_AB;BALAI PSTW UNIT BUDILUHUR;R. TU AB;9;94843;5;01.03.02.05.02.01.024;Meja 1/2 Biro;;meja 1/2 biro(119);2000;1;Buah;PSTW Abiyoso
R._TU_AB;BALAI PSTW UNIT BUDILUHUR;R. TU AB;8;94850;12;01.03.02.05.02.01.024;Meja 1/2 Biro;;meja 1/2 biro(119);2000;1;Buah;PSTW Abiyoso
R._TU_AB;BALAI PSTW UNIT BUDILUHUR;R. TU AB;12;94931;7;01.03.02.05.02.01.055;Lemari Kayu;;lemari arsip (51);2000;1;Buah;PSTW Abiyoso
R._TU_AB;BALAI PSTW UNIT BUDILUHUR;R. TU AB;13;94936;12;01.03.02.05.02.01.055;Lemari Kayu;;lemari arsip (51);2000;1;Buah;PSTW Abiyoso
R._TU_AB;BALAI PSTW UNIT BUDILUHUR;R. TU AB;17;95158;11;01.03.02.05.02.01.071;Lemari Pakaian;;solid wood (153);2006;1;Buah;PSTW Budhi LUhur
R._TU_AB;BALAI PSTW UNIT BUDILUHUR;R. TU AB;16;95159;12;01.03.02.05.02.01.071;Lemari Pakaian;;solid wood (153);2006;1;Buah;PSTW Budhi LUhur
R._TU_AB;BALAI PSTW UNIT BUDILUHUR;R. TU AB;14;95160;13;01.03.02.05.02.01.071;Lemari Pakaian;;solid wood (153);2006;1;Buah;PSTW Budhi LUhur
R._TU_AB;BALAI PSTW UNIT BUDILUHUR;R. TU AB;15;95161;14;01.03.02.05.02.01.071;Lemari Pakaian;;solid wood (153);2006;1;Buah;PSTW Budhi LUhur
R._TU_AB;BALAI PSTW UNIT BUDILUHUR;R. TU AB;20;95183;15;01.03.02.05.02.01.078;Gordyn;;;2014;1;Meter;PSTW Budhi Luhur
R._TU_AB;BALAI PSTW UNIT BUDILUHUR;R. TU AB;23;95184;16;01.03.02.05.02.01.078;Gordyn;;;2014;1;Meter;PSTW Budhi Luhur
R._TU_AB;BALAI PSTW UNIT BUDILUHUR;R. TU AB;18;95185;17;01.03.02.05.02.01.078;Gordyn;;;2014;1;Meter;PSTW Budhi Luhur
R._TU_AB;BALAI PSTW UNIT BUDILUHUR;R. TU AB;19;95186;18;01.03.02.05.02.01.078;Gordyn;;;2014;1;Meter;PSTW Budhi Luhur
R._TU_AB;BALAI PSTW UNIT BUDILUHUR;R. TU AB;21;95193;25;01.03.02.05.02.01.078;Gordyn;;;2014;1;Meter;PSTW Budhi Luhur
R._TU_AB;BALAI PSTW UNIT BUDILUHUR;R. TU AB;22;95198;30;01.03.02.05.02.01.078;Gordyn;;;2014;1;Meter;PSTW Budhi Luhur
R._TU_AB;BALAI PSTW UNIT BUDILUHUR;R. TU AB;25;95554;1;01.03.02.05.02.04.006;Kipas Angin;;kipas gantung(151);2007;1;Buah;PSTW Abiyoso 
R._TU_AB;BALAI PSTW UNIT BUDILUHUR;R. TU AB;30;95673;1;01.03.02.05.02.06.002;Televisi;;Politron;2020;1;Unit;Pengadaan televisi
R._TU_AB;BALAI PSTW UNIT BUDILUHUR;R. TU AB;31;95690;1;01.03.02.05.02.06.014;Microphone;;;2015;1;Unit;Microphon kabel
R._TU_AB;BALAI PSTW UNIT BUDILUHUR;R. TU AB;33;95811;2;01.03.02.06.01.01.106;Camera Digital;;Nikkon;2017;1;Unit;-
R._TU_AB;BALAI PSTW UNIT BUDILUHUR;R. TU AB;34;95813;1;01.03.02.06.01.01.108;CCTV;;-;2017;1;Unit;-
R._TU_BL;BALAI PSTW UNIT BUDILUHUR;R. TU BL;35;20230091379;1;01.03.02.10.01.02.001;P.C Unit;Komputer - plastik/besi;Infiniti;2023;1;Unit;Pengadaan komputer
R._TU_BL;BALAI PSTW UNIT BUDILUHUR;R. TU BL;31;210342906;1;01.03.02.05.02.04.002;A.C. Sentral;;;2021;1;Unit;Belanja modal alat pendingin
R._TU_BL;BALAI PSTW UNIT BUDILUHUR;R. TU BL;30;210342934;4;01.03.02.05.02.04.002;A.C. Sentral;;;2021;1;Unit;Belanja modal alat pendingin
R._TU_BL;BALAI PSTW UNIT BUDILUHUR;R. TU BL;5;211757322;1;01.03.02.05.01.04.005;Filing Cabinet Besi;Filling cabinet - besi;;2021;1;Besi;Pengadaan filling cabinet
R._TU_BL;BALAI PSTW UNIT BUDILUHUR;R. TU BL;34;220002682;7;01.03.02.05.02.06.038;Dispenser;Dispenser - plastik/besi;miyako;2022;1;Unit;pembelian dispenser
R._TU_BL;BALAI PSTW UNIT BUDILUHUR;R. TU BL;36;93445;3;01.03.02.10.02.03.003;Printer (Peralatan Personal Komputer);;Canon IP 2770;2014;1;Unit;Abiyoso Budhi Luhur
R._TU_BL;BALAI PSTW UNIT BUDILUHUR;R. TU BL;1;93467;1;01.03.02.05.01.04.001;Lemari Besi/Metal;;lemari besi 19;1999;1;Buah;PSTW Budhi Luhur
R._TU_BL;BALAI PSTW UNIT BUDILUHUR;R. TU BL;2;93470;1;01.03.02.05.01.04.001;Lemari Besi/Metal;;Broter;2020;1;Unit;Pengadaan lemari arsip
R._TU_BL;BALAI PSTW UNIT BUDILUHUR;R. TU BL;3;93486;3;01.03.02.05.01.04.005;Filing Cabinet Besi;;;1999;1;Buah;PSTW Budhi Luhur
R._TU_BL;BALAI PSTW UNIT BUDILUHUR;R. TU BL;4;93495;1;01.03.02.05.01.04.005;Filing Cabinet Besi;;Data crip;2020;1;Unit;Pengadaan filing kabinet
R._TU_BL;BALAI PSTW UNIT BUDILUHUR;R. TU BL;12;93574;25;01.03.02.05.02.01.002;Meja Kerja Kayu;;meja kayu (65);1999;1;Buah;PSTW Budhi Luhur
R._TU_BL;BALAI PSTW UNIT BUDILUHUR;R. TU BL;9;93575;26;01.03.02.05.02.01.002;Meja Kerja Kayu;;meja kayu (65);1999;1;Buah;"PSTW Budhi Luhur
"
R._TU_BL;BALAI PSTW UNIT BUDILUHUR;R. TU BL;11;93576;27;01.03.02.05.02.01.002;Meja Kerja Kayu;;meja kayu (65);1999;1;Buah;PSTW Budhi Luhur
R._TU_BL;BALAI PSTW UNIT BUDILUHUR;R. TU BL;10;93577;28;01.03.02.05.02.01.002;Meja Kerja Kayu;;meja kayu (65);1999;1;Buah;PSTW Budhi Luhur
R._TU_BL;BALAI PSTW UNIT BUDILUHUR;R. TU BL;16;93578;29;01.03.02.05.02.01.002;Meja Kerja Kayu;;meja kayu (65);1999;1;Buah;PSTW Budhi Luhur
R._TU_BL;BALAI PSTW UNIT BUDILUHUR;R. TU BL;15;93579;30;01.03.02.05.02.01.002;Meja Kerja Kayu;;meja kayu (65);1999;1;Buah;PSTW Budhi Luhur
R._TU_BL;BALAI PSTW UNIT BUDILUHUR;R. TU BL;14;93580;31;01.03.02.05.02.01.002;Meja Kerja Kayu;;meja kayu (65);1999;1;Buah;PSTW Budhi Luhur
R._TU_BL;BALAI PSTW UNIT BUDILUHUR;R. TU BL;8;93581;32;01.03.02.05.02.01.002;Meja Kerja Kayu;;meja kayu (65);1999;1;Buah;PSTW Budhi Luhur
R._TU_BL;BALAI PSTW UNIT BUDILUHUR;R. TU BL;7;93582;33;01.03.02.05.02.01.002;Meja Kerja Kayu;;meja kayu (65);1999;1;Buah;PSTW Budhi Luhur
R._TU_BL;BALAI PSTW UNIT BUDILUHUR;R. TU BL;6;93583;34;01.03.02.05.02.01.002;Meja Kerja Kayu;;meja kayu (65);1999;1;Buah;PSTW Budhi Luhur
R._TU_BL;BALAI PSTW UNIT BUDILUHUR;R. TU BL;13;93584;35;01.03.02.05.02.01.002;Meja Kerja Kayu;;meja kayu (65);1999;1;Buah;PSTW Budhi Luhur
R._TU_BL;BALAI PSTW UNIT BUDILUHUR;R. TU BL;23;93823;184;01.03.02.05.02.01.003;Kursi Besi/Metal;;Kursi besi (78);2000;1;Buah;PSTW Budhi Luhur
R._TU_BL;BALAI PSTW UNIT BUDILUHUR;R. TU BL;17;93824;185;01.03.02.05.02.01.003;Kursi Besi/Metal;;Kursi besi (78);2000;1;Buah;PSTW Budhi Luhur
R._TU_BL;BALAI PSTW UNIT BUDILUHUR;R. TU BL;27;93827;188;01.03.02.05.02.01.003;Kursi Besi/Metal;;Kursi besi (78);2000;1;Buah;PSTW Budhi Luhur
R._TU_BL;BALAI PSTW UNIT BUDILUHUR;R. TU BL;22;93832;193;01.03.02.05.02.01.003;Kursi Besi/Metal;;Kursi besi (78);2000;1;Buah;PSTW Budhi Luhur
R._TU_BL;BALAI PSTW UNIT BUDILUHUR;R. TU BL;21;93865;226;01.03.02.05.02.01.003;Kursi Besi/Metal;;Kursi besi (78);2000;1;Buah;PSTW Budhi Luhur
R._TU_BL;BALAI PSTW UNIT BUDILUHUR;R. TU BL;20;93874;235;01.03.02.05.02.01.003;Kursi Besi/Metal;;Kursi besi (78);2000;1;Buah;PSTW Budhi Luhur
R._TU_BL;BALAI PSTW UNIT BUDILUHUR;R. TU BL;19;93876;237;01.03.02.05.02.01.003;Kursi Besi/Metal;;Kursi besi (78);2000;1;Buah;PSTW Budhi Luhur
R._TU_BL;BALAI PSTW UNIT BUDILUHUR;R. TU BL;26;93877;238;01.03.02.05.02.01.003;Kursi Besi/Metal;;Kursi besi (78);2000;1;Buah;PSTW Budhi Luhur
R._TU_BL;BALAI PSTW UNIT BUDILUHUR;R. TU BL;25;93880;241;01.03.02.05.02.01.003;Kursi Besi/Metal;;Kursi besi (78);2000;1;Buah;PSTW Budhi Luhur
R._TU_BL;BALAI PSTW UNIT BUDILUHUR;R. TU BL;24;93881;242;01.03.02.05.02.01.003;Kursi Besi/Metal;;Kursi besi (78);2000;1;Buah;PSTW Budhi Luhur
R._TU_BL;BALAI PSTW UNIT BUDILUHUR;R. TU BL;18;93936;297;01.03.02.05.02.01.003;Kursi Besi/Metal;;Kursi besi (78);2000;1;Buah;PSTW Budhi Luhur
R._TU_BL;BALAI PSTW UNIT BUDILUHUR;R. TU BL;29;94955;8;01.03.02.05.02.01.055;Lemari Kayu;;Lemari kayu klien;2009;1;Buah;"PSTW Abiyoso
"
R._TU_BL;BALAI PSTW UNIT BUDILUHUR;R. TU BL;28;94996;49;01.03.02.05.02.01.055;Lemari Kayu;;lemari kayu(120);2009;1;Buah;PSTW Budhi Luhur
R._TU_BL;BALAI PSTW UNIT BUDILUHUR;R. TU BL;32;95552;1;01.03.02.05.02.04.004;A.C. Split;;;2015;1;Unit;ac spilt
R._TU_BL;BALAI PSTW UNIT BUDILUHUR;R. TU BL;33;95553;2;01.03.02.05.02.04.004;A.C. Split;;;2015;1;Unit;ac spilt
Rumah_Dinas_A;BALAI PSTW UNIT BUDILUHUR;Rumah Dinas A;1;94250;6;01.03.02.05.02.01.004;Kursi Kayu;;dingklik kayu(84);1986;1;Buah;PSTW Abiyoso 
Rumah_Dinas_A;BALAI PSTW UNIT BUDILUHUR;Rumah Dinas A;2;94253;1;01.03.02.05.02.01.004;Kursi Kayu;;dingklik kayu(85);1990;1;Buah;PSTW Abiyoso 
Rumah_Dinas_A;BALAI PSTW UNIT BUDILUHUR;Rumah Dinas A;5;94322;1;01.03.02.05.02.01.004;Kursi Kayu;;dingklik kayu(87);2000;1;Buah;PSTW Abiyoso
Rumah_Dinas_A;BALAI PSTW UNIT BUDILUHUR;Rumah Dinas A;4;94376;55;01.03.02.05.02.01.004;Kursi Kayu;;dingklik kayu(87);2000;1;Buah;PSTW Abiyoso
Rumah_Dinas_A;BALAI PSTW UNIT BUDILUHUR;Rumah Dinas A;3;94388;67;01.03.02.05.02.01.004;Kursi Kayu;;dingklik kayu(87);2000;1;Buah;PSTW Abiyoso
